x,y,z,hx,hy,hz
17.5,21.5,2.5,0.5,0.5,0.5
17.5,21.5,3.5,0.5,0.5,0.5
17.5,21.5,4.5,0.5,0.5,0.5
17.5,22.5,0.5,0.5,0.5,0.5
17.5,22.5,1.5,0.5,0.5,0.5
17.5,22.5,2.5,0.5,0.5,0.5
17.5,22.5,3.5,0.5,0.5,0.5
17.5,22.5,4.5,0.5,0.5,0.5
17.5,23.5,0.5,0.5,0.5,0.5
17.5,23.5,1.5,0.5,0.5,0.5
17.5,23.5,2.5,0.5,0.5,0.5
17.5,23.5,3.5,0.5,0.5,0.5
17.5,23.5,4.5,0.5,0.5,0.5
17.5,24.5,0.5,0.5,0.5,0.5
17.5,24.5,1.5,0.5,0.5,0.5
17.5,24.5,2.5,0.5,0.5,0.5
17.5,24.5,3.5,0.5,0.5,0.5
17.5,24.5,4.5,0.5,0.5,0.5
18.5,10.5,0.5,0.5,0.5,0.5
18.5,10.5,1.5,0.5,0.5,0.5
18.5,10.5,2.5,0.5,0.5,0.5
18.5,10.5,3.5,0.5,0.5,0.5
18.5,10.5,4.5,0.5,0.5,0.5
18.5,11.5,0.5,0.5,0.5,0.5
18.5,11.5,1.5,0.5,0.5,0.5
18.5,11.5,2.5,0.5,0.5,0.5
18.5,11.5,3.5,0.5,0.5,0.5
18.5,11.5,4.5,0.5,0.5,0.5
18.5,12.5,0.5,0.5,0.5,0.5
18.5,12.5,1.5,0.5,0.5,0.5
18.5,12.5,2.5,0.5,0.5,0.5
18.5,12.5,3.5,0.5,0.5,0.5
18.5,12.5,4.5,0.5,0.5,0.5
18.5,13.5,0.5,0.5,0.5,0.5
18.5,13.5,1.5,0.5,0.5,0.5
18.5,13.5,2.5,0.5,0.5,0.5
18.5,13.5,3.5,0.5,0.5,0.5
18.5,13.5,4.5,0.5,0.5,0.5
18.5,14.5,0.5,0.5,0.5,0.5
18.5,14.5,1.5,0.5,0.5,0.5
18.5,14.5,2.5,0.5,0.5,0.5
18.5,14.5,3.5,0.5,0.5,0.5
18.5,14.5,4.5,0.5,0.5,0.5
18.5,15.5,0.5,0.5,0.5,0.5
18.5,15.5,1.5,0.5,0.5,0.5
18.5,15.5,2.5,0.5,0.5,0.5
18.5,15.5,3.5,0.5,0.5,0.5
18.5,15.5,4.5,0.5,0.5,0.5
18.5,16.5,0.5,0.5,0.5,0.5
18.5,16.5,1.5,0.5,0.5,0.5
18.5,16.5,2.5,0.5,0.5,0.5
18.5,16.5,3.5,0.5,0.5,0.5
18.5,16.5,4.5,0.5,0.5,0.5
18.5,17.5,0.5,0.5,0.5,0.5
18.5,17.5,1.5,0.5,0.5,0.5
18.5,17.5,2.5,0.5,0.5,0.5
18.5,17.5,3.5,0.5,0.5,0.5
18.5,17.5,4.5,0.5,0.5,0.5
18.5,18.5,0.5,0.5,0.5,0.5
18.5,18.5,1.5,0.5,0.5,0.5
18.5,18.5,2.5,0.5,0.5,0.5
18.5,18.5,3.5,0.5,0.5,0.5
18.5,18.5,4.5,0.5,0.5,0.5
18.5,19.5,0.5,0.5,0.5,0.5
18.5,19.5,1.5,0.5,0.5,0.5
18.5,19.5,2.5,0.5,0.5,0.5
18.5,19.5,3.5,0.5,0.5,0.5
18.5,19.5,4.5,0.5,0.5,0.5
18.5,20.5,0.5,0.5,0.5,0.5
18.5,20.5,1.5,0.5,0.5,0.5
18.5,20.5,2.5,0.5,0.5,0.5
18.5,20.5,3.5,0.5,0.5,0.5
18.5,20.5,4.5,0.5,0.5,0.5
18.5,21.5,0.5,0.5,0.5,0.5
18.5,21.5,1.5,0.5,0.5,0.5
18.5,21.5,2.5,0.5,0.5,0.5
18.5,21.5,3.5,0.5,0.5,0.5
18.5,21.5,4.5,0.5,0.5,0.5
18.5,22.5,0.5,0.5,0.5,0.5
18.5,22.5,1.5,0.5,0.5,0.5
18.5,22.5,2.5,0.5,0.5,0.5
18.5,22.5,3.5,0.5,0.5,0.5
18.5,22.5,4.5,0.5,0.5,0.5
18.5,23.5,0.5,0.5,0.5,0.5
18.5,23.5,1.5,0.5,0.5,0.5
18.5,23.5,2.5,0.5,0.5,0.5
18.5,23.5,3.5,0.5,0.5,0.5
18.5,23.5,4.5,0.5,0.5,0.5
18.5,24.5,0.5,0.5,0.5,0.5
18.5,24.5,1.5,0.5,0.5,0.5
18.5,24.5,2.5,0.5,0.5,0.5
18.5,24.5,3.5,0.5,0.5,0.5
18.5,24.5,4.5,0.5,0.5,0.5
19.5,10.5,0.5,0.5,0.5,0.5
19.5,10.5,1.5,0.5,0.5,0.5
19.5,10.5,2.5,0.5,0.5,0.5
19.5,10.5,3.5,0.5,0.5,0.5
19.5,10.5,4.5,0.5,0.5,0.5
19.5,11.5,0.5,0.5,0.5,0.5
19.5,11.5,1.5,0.5,0.5,0.5
19.5,11.5,2.5,0.5,0.5,0.5
19.5,11.5,3.5,0.5,0.5,0.5
19.5,11.5,4.5,0.5,0.5,0.5
19.5,12.5,0.5,0.5,0.5,0.5
19.5,12.5,1.5,0.5,0.5,0.5
19.5,12.5,2.5,0.5,0.5,0.5
19.5,12.5,3.5,0.5,0.5,0.5
19.5,12.5,4.5,0.5,0.5,0.5
19.5,13.5,0.5,0.5,0.5,0.5
19.5,13.5,1.5,0.5,0.5,0.5
19.5,13.5,2.5,0.5,0.5,0.5
19.5,13.5,3.5,0.5,0.5,0.5
19.5,13.5,4.5,0.5,0.5,0.5
19.5,14.5,0.5,0.5,0.5,0.5
19.5,14.5,1.5,0.5,0.5,0.5
19.5,14.5,2.5,0.5,0.5,0.5
19.5,14.5,3.5,0.5,0.5,0.5
19.5,14.5,4.5,0.5,0.5,0.5
19.5,15.5,0.5,0.5,0.5,0.5
19.5,15.5,1.5,0.5,0.5,0.5
19.5,15.5,2.5,0.5,0.5,0.5
19.5,15.5,3.5,0.5,0.5,0.5
19.5,15.5,4.5,0.5,0.5,0.5
19.5,16.5,0.5,0.5,0.5,0.5
19.5,16.5,1.5,0.5,0.5,0.5
19.5,16.5,2.5,0.5,0.5,0.5
19.5,16.5,3.5,0.5,0.5,0.5
19.5,16.5,4.5,0.5,0.5,0.5
19.5,17.5,0.5,0.5,0.5,0.5
19.5,17.5,1.5,0.5,0.5,0.5
19.5,17.5,2.5,0.5,0.5,0.5
19.5,17.5,3.5,0.5,0.5,0.5
19.5,17.5,4.5,0.5,0.5,0.5
19.5,18.5,0.5,0.5,0.5,0.5
19.5,18.5,1.5,0.5,0.5,0.5
19.5,18.5,2.5,0.5,0.5,0.5
19.5,18.5,3.5,0.5,0.5,0.5
19.5,18.5,4.5,0.5,0.5,0.5
19.5,19.5,0.5,0.5,0.5,0.5
19.5,19.5,1.5,0.5,0.5,0.5
19.5,19.5,2.5,0.5,0.5,0.5
19.5,19.5,3.5,0.5,0.5,0.5
19.5,19.5,4.5,0.5,0.5,0.5
19.5,20.5,0.5,0.5,0.5,0.5
19.5,20.5,1.5,0.5,0.5,0.5
19.5,20.5,2.5,0.5,0.5,0.5
19.5,20.5,3.5,0.5,0.5,0.5
19.5,20.5,4.5,0.5,0.5,0.5
19.5,21.5,0.5,0.5,0.5,0.5
19.5,21.5,1.5,0.5,0.5,0.5
19.5,21.5,2.5,0.5,0.5,0.5
19.5,21.5,3.5,0.5,0.5,0.5
19.5,21.5,4.5,0.5,0.5,0.5
19.5,22.5,0.5,0.5,0.5,0.5
19.5,22.5,1.5,0.5,0.5,0.5
19.5,22.5,2.5,0.5,0.5,0.5
19.5,22.5,3.5,0.5,0.5,0.5
19.5,22.5,4.5,0.5,0.5,0.5
19.5,23.5,0.5,0.5,0.5,0.5
19.5,23.5,1.5,0.5,0.5,0.5
19.5,23.5,2.5,0.5,0.5,0.5
19.5,23.5,3.5,0.5,0.5,0.5
19.5,23.5,4.5,0.5,0.5,0.5
19.5,24.5,0.5,0.5,0.5,0.5
19.5,24.5,1.5,0.5,0.5,0.5
19.5,24.5,2.5,0.5,0.5,0.5
19.5,24.5,3.5,0.5,0.5,0.5
19.5,24.5,4.5,0.5,0.5,0.5
20.5,10.5,0.5,0.5,0.5,0.5
20.5,10.5,1.5,0.5,0.5,0.5
20.5,10.5,2.5,0.5,0.5,0.5
20.5,10.5,3.5,0.5,0.5,0.5
20.5,10.5,4.5,0.5,0.5,0.5
20.5,11.5,0.5,0.5,0.5,0.5
20.5,11.5,1.5,0.5,0.5,0.5
20.5,11.5,2.5,0.5,0.5,0.5
20.5,11.5,3.5,0.5,0.5,0.5
20.5,11.5,4.5,0.5,0.5,0.5
20.5,12.5,0.5,0.5,0.5,0.5
20.5,12.5,1.5,0.5,0.5,0.5
20.5,12.5,2.5,0.5,0.5,0.5
20.5,12.5,3.5,0.5,0.5,0.5
20.5,12.5,4.5,0.5,0.5,0.5
20.5,13.5,0.5,0.5,0.5,0.5
20.5,13.5,1.5,0.5,0.5,0.5
20.5,13.5,2.5,0.5,0.5,0.5
20.5,13.5,3.5,0.5,0.5,0.5
20.5,13.5,4.5,0.5,0.5,0.5
20.5,14.5,0.5,0.5,0.5,0.5
20.5,14.5,1.5,0.5,0.5,0.5
20.5,14.5,2.5,0.5,0.5,0.5
20.5,14.5,3.5,0.5,0.5,0.5
20.5,14.5,4.5,0.5,0.5,0.5
20.5,15.5,0.5,0.5,0.5,0.5
20.5,15.5,1.5,0.5,0.5,0.5
20.5,15.5,2.5,0.5,0.5,0.5
20.5,15.5,3.5,0.5,0.5,0.5
20.5,15.5,4.5,0.5,0.5,0.5
20.5,16.5,0.5,0.5,0.5,0.5
20.5,16.5,1.5,0.5,0.5,0.5
20.5,16.5,2.5,0.5,0.5,0.5
20.5,16.5,3.5,0.5,0.5,0.5
20.5,16.5,4.5,0.5,0.5,0.5
20.5,17.5,0.5,0.5,0.5,0.5
20.5,17.5,1.5,0.5,0.5,0.5
20.5,17.5,2.5,0.5,0.5,0.5
20.5,17.5,3.5,0.5,0.5,0.5
20.5,17.5,4.5,0.5,0.5,0.5
20.5,18.5,0.5,0.5,0.5,0.5
20.5,18.5,1.5,0.5,0.5,0.5
20.5,18.5,2.5,0.5,0.5,0.5
20.5,18.5,3.5,0.5,0.5,0.5
20.5,18.5,4.5,0.5,0.5,0.5
20.5,19.5,0.5,0.5,0.5,0.5
20.5,19.5,1.5,0.5,0.5,0.5
20.5,19.5,2.5,0.5,0.5,0.5
20.5,19.5,3.5,0.5,0.5,0.5
20.5,19.5,4.5,0.5,0.5,0.5
20.5,20.5,0.5,0.5,0.5,0.5
20.5,20.5,1.5,0.5,0.5,0.5
20.5,20.5,2.5,0.5,0.5,0.5
20.5,20.5,3.5,0.5,0.5,0.5
20.5,20.5,4.5,0.5,0.5,0.5
20.5,21.5,0.5,0.5,0.5,0.5
20.5,21.5,1.5,0.5,0.5,0.5
20.5,21.5,2.5,0.5,0.5,0.5
20.5,21.5,3.5,0.5,0.5,0.5
20.5,21.5,4.5,0.5,0.5,0.5
20.5,22.5,0.5,0.5,0.5,0.5
20.5,22.5,1.5,0.5,0.5,0.5
20.5,22.5,2.5,0.5,0.5,0.5
20.5,22.5,3.5,0.5,0.5,0.5
20.5,22.5,4.5,0.5,0.5,0.5
20.5,23.5,0.5,0.5,0.5,0.5
20.5,23.5,1.5,0.5,0.5,0.5
20.5,23.5,2.5,0.5,0.5,0.5
20.5,23.5,3.5,0.5,0.5,0.5
20.5,23.5,4.5,0.5,0.5,0.5
20.5,24.5,0.5,0.5,0.5,0.5
20.5,24.5,1.5,0.5,0.5,0.5
20.5,24.5,2.5,0.5,0.5,0.5
20.5,24.5,3.5,0.5,0.5,0.5
20.5,24.5,4.5,0.5,0.5,0.5
21.5,10.5,0.5,0.5,0.5,0.5
21.5,10.5,1.5,0.5,0.5,0.5
21.5,10.5,2.5,0.5,0.5,0.5
21.5,10.5,3.5,0.5,0.5,0.5
21.5,10.5,4.5,0.5,0.5,0.5
21.5,11.5,0.5,0.5,0.5,0.5
21.5,11.5,1.5,0.5,0.5,0.5
21.5,11.5,2.5,0.5,0.5,0.5
21.5,11.5,3.5,0.5,0.5,0.5
21.5,11.5,4.5,0.5,0.5,0.5
21.5,12.5,0.5,0.5,0.5,0.5
21.5,12.5,1.5,0.5,0.5,0.5
21.5,12.5,2.5,0.5,0.5,0.5
21.5,12.5,3.5,0.5,0.5,0.5
21.5,12.5,4.5,0.5,0.5,0.5
21.5,13.5,0.5,0.5,0.5,0.5
21.5,13.5,1.5,0.5,0.5,0.5
21.5,13.5,2.5,0.5,0.5,0.5
21.5,13.5,3.5,0.5,0.5,0.5
21.5,13.5,4.5,0.5,0.5,0.5
21.5,14.5,0.5,0.5,0.5,0.5
21.5,14.5,1.5,0.5,0.5,0.5
21.5,14.5,2.5,0.5,0.5,0.5
21.5,14.5,3.5,0.5,0.5,0.5
21.5,14.5,4.5,0.5,0.5,0.5
21.5,15.5,0.5,0.5,0.5,0.5
21.5,15.5,1.5,0.5,0.5,0.5
21.5,15.5,2.5,0.5,0.5,0.5
21.5,15.5,3.5,0.5,0.5,0.5
21.5,15.5,4.5,0.5,0.5,0.5
21.5,16.5,0.5,0.5,0.5,0.5
21.5,16.5,1.5,0.5,0.5,0.5
21.5,16.5,2.5,0.5,0.5,0.5
21.5,16.5,3.5,0.5,0.5,0.5
21.5,16.5,4.5,0.5,0.5,0.5
21.5,17.5,0.5,0.5,0.5,0.5
21.5,17.5,1.5,0.5,0.5,0.5
21.5,17.5,2.5,0.5,0.5,0.5
21.5,17.5,3.5,0.5,0.5,0.5
21.5,17.5,4.5,0.5,0.5,0.5
21.5,18.5,0.5,0.5,0.5,0.5
21.5,18.5,1.5,0.5,0.5,0.5
21.5,18.5,2.5,0.5,0.5,0.5
21.5,18.5,3.5,0.5,0.5,0.5
21.5,18.5,4.5,0.5,0.5,0.5
21.5,19.5,0.5,0.5,0.5,0.5
21.5,19.5,1.5,0.5,0.5,0.5
21.5,19.5,2.5,0.5,0.5,0.5
21.5,19.5,3.5,0.5,0.5,0.5
21.5,19.5,4.5,0.5,0.5,0.5
21.5,20.5,0.5,0.5,0.5,0.5
21.5,20.5,1.5,0.5,0.5,0.5
21.5,20.5,2.5,0.5,0.5,0.5
21.5,20.5,3.5,0.5,0.5,0.5
21.5,20.5,4.5,0.5,0.5,0.5
21.5,21.5,0.5,0.5,0.5,0.5
21.5,21.5,1.5,0.5,0.5,0.5
21.5,21.5,2.5,0.5,0.5,0.5
21.5,21.5,3.5,0.5,0.5,0.5
21.5,21.5,4.5,0.5,0.5,0.5
21.5,22.5,0.5,0.5,0.5,0.5
21.5,22.5,1.5,0.5,0.5,0.5
21.5,22.5,2.5,0.5,0.5,0.5
21.5,22.5,3.5,0.5,0.5,0.5
21.5,22.5,4.5,0.5,0.5,0.5
21.5,23.5,0.5,0.5,0.5,0.5
21.5,23.5,1.5,0.5,0.5,0.5
21.5,23.5,2.5,0.5,0.5,0.5
21.5,23.5,3.5,0.5,0.5,0.5
21.5,23.5,4.5,0.5,0.5,0.5
21.5,24.5,0.5,0.5,0.5,0.5
21.5,24.5,1.5,0.5,0.5,0.5
21.5,24.5,2.5,0.5,0.5,0.5
21.5,24.5,3.5,0.5,0.5,0.5
21.5,24.5,4.5,0.5,0.5,0.5
22.5,10.5,0.5,0.5,0.5,0.5
22.5,10.5,1.5,0.5,0.5,0.5
22.5,10.5,2.5,0.5,0.5,0.5
22.5,10.5,3.5,0.5,0.5,0.5
22.5,10.5,4.5,0.5,0.5,0.5
22.5,11.5,0.5,0.5,0.5,0.5
22.5,11.5,1.5,0.5,0.5,0.5
22.5,11.5,2.5,0.5,0.5,0.5
22.5,11.5,3.5,0.5,0.5,0.5
22.5,11.5,4.5,0.5,0.5,0.5
22.5,12.5,0.5,0.5,0.5,0.5
22.5,12.5,1.5,0.5,0.5,0.5
22.5,12.5,2.5,0.5,0.5,0.5
22.5,12.5,3.5,0.5,0.5,0.5
22.5,12.5,4.5,0.5,0.5,0.5
22.5,13.5,0.5,0.5,0.5,0.5
22.5,13.5,1.5,0.5,0.5,0.5
22.5,13.5,2.5,0.5,0.5,0.5
22.5,13.5,3.5,0.5,0.5,0.5
22.5,13.5,4.5,0.5,0.5,0.5
22.5,14.5,0.5,0.5,0.5,0.5
22.5,14.5,1.5,0.5,0.5,0.5
22.5,14.5,2.5,0.5,0.5,0.5
22.5,14.5,3.5,0.5,0.5,0.5
22.5,14.5,4.5,0.5,0.5,0.5
22.5,15.5,0.5,0.5,0.5,0.5
22.5,15.5,1.5,0.5,0.5,0.5
22.5,15.5,2.5,0.5,0.5,0.5
22.5,15.5,3.5,0.5,0.5,0.5
22.5,15.5,4.5,0.5,0.5,0.5
22.5,16.5,0.5,0.5,0.5,0.5
22.5,16.5,1.5,0.5,0.5,0.5
22.5,16.5,2.5,0.5,0.5,0.5
22.5,16.5,3.5,0.5,0.5,0.5
22.5,16.5,4.5,0.5,0.5,0.5
22.5,17.5,0.5,0.5,0.5,0.5
22.5,17.5,1.5,0.5,0.5,0.5
22.5,17.5,2.5,0.5,0.5,0.5
22.5,17.5,3.5,0.5,0.5,0.5
22.5,17.5,4.5,0.5,0.5,0.5
22.5,18.5,0.5,0.5,0.5,0.5
22.5,18.5,1.5,0.5,0.5,0.5
22.5,18.5,2.5,0.5,0.5,0.5
22.5,18.5,3.5,0.5,0.5,0.5
22.5,18.5,4.5,0.5,0.5,0.5
22.5,19.5,0.5,0.5,0.5,0.5
22.5,19.5,1.5,0.5,0.5,0.5
22.5,19.5,2.5,0.5,0.5,0.5
22.5,19.5,3.5,0.5,0.5,0.5
22.5,19.5,4.5,0.5,0.5,0.5
22.5,20.5,0.5,0.5,0.5,0.5
22.5,20.5,1.5,0.5,0.5,0.5
22.5,20.5,2.5,0.5,0.5,0.5
22.5,20.5,3.5,0.5,0.5,0.5
22.5,20.5,4.5,0.5,0.5,0.5
22.5,21.5,0.5,0.5,0.5,0.5
22.5,21.5,1.5,0.5,0.5,0.5
22.5,21.5,2.5,0.5,0.5,0.5
22.5,21.5,3.5,0.5,0.5,0.5
22.5,21.5,4.5,0.5,0.5,0.5
22.5,22.5,0.5,0.5,0.5,0.5
22.5,22.5,1.5,0.5,0.5,0.5
22.5,22.5,2.5,0.5,0.5,0.5
22.5,22.5,3.5,0.5,0.5,0.5
22.5,22.5,4.5,0.5,0.5,0.5
22.5,23.5,0.5,0.5,0.5,0.5
22.5,23.5,1.5,0.5,0.5,0.5
22.5,23.5,2.5,0.5,0.5,0.5
22.5,23.5,3.5,0.5,0.5,0.5
22.5,23.5,4.5,0.5,0.5,0.5
22.5,24.5,0.5,0.5,0.5,0.5
22.5,24.5,1.5,0.5,0.5,0.5
22.5,24.5,2.5,0.5,0.5,0.5
22.5,24.5,3.5,0.5,0.5,0.5
22.5,24.5,4.5,0.5,0.5,0.5
23.5,10.5,0.5,0.5,0.5,0.5
23.5,10.5,1.5,0.5,0.5,0.5
23.5,10.5,2.5,0.5,0.5,0.5
23.5,10.5,3.5,0.5,0.5,0.5
23.5,10.5,4.5,0.5,0.5,0.5
23.5,11.5,0.5,0.5,0.5,0.5
23.5,11.5,1.5,0.5,0.5,0.5
23.5,11.5,2.5,0.5,0.5,0.5
23.5,11.5,3.5,0.5,0.5,0.5
23.5,11.5,4.5,0.5,0.5,0.5
23.5,12.5,0.5,0.5,0.5,0.5
23.5,12.5,1.5,0.5,0.5,0.5
23.5,12.5,2.5,0.5,0.5,0.5
23.5,12.5,3.5,0.5,0.5,0.5
23.5,12.5,4.5,0.5,0.5,0.5
23.5,13.5,0.5,0.5,0.5,0.5
23.5,13.5,1.5,0.5,0.5,0.5
23.5,13.5,2.5,0.5,0.5,0.5
23.5,13.5,3.5,0.5,0.5,0.5
23.5,13.5,4.5,0.5,0.5,0.5
23.5,14.5,0.5,0.5,0.5,0.5
23.5,14.5,1.5,0.5,0.5,0.5
23.5,14.5,2.5,0.5,0.5,0.5
23.5,14.5,3.5,0.5,0.5,0.5
23.5,14.5,4.5,0.5,0.5,0.5
23.5,15.5,0.5,0.5,0.5,0.5
23.5,15.5,1.5,0.5,0.5,0.5
23.5,15.5,2.5,0.5,0.5,0.5
23.5,15.5,3.5,0.5,0.5,0.5
23.5,15.5,4.5,0.5,0.5,0.5
23.5,16.5,0.5,0.5,0.5,0.5
23.5,16.5,1.5,0.5,0.5,0.5
23.5,16.5,2.5,0.5,0.5,0.5
23.5,16.5,3.5,0.5,0.5,0.5
23.5,16.5,4.5,0.5,0.5,0.5
23.5,17.5,0.5,0.5,0.5,0.5
23.5,17.5,1.5,0.5,0.5,0.5
23.5,17.5,2.5,0.5,0.5,0.5
23.5,17.5,3.5,0.5,0.5,0.5
23.5,17.5,4.5,0.5,0.5,0.5
23.5,18.5,0.5,0.5,0.5,0.5
23.5,18.5,1.5,0.5,0.5,0.5
23.5,18.5,2.5,0.5,0.5,0.5
23.5,18.5,3.5,0.5,0.5,0.5
23.5,18.5,4.5,0.5,0.5,0.5
23.5,19.5,0.5,0.5,0.5,0.5
23.5,19.5,1.5,0.5,0.5,0.5
23.5,19.5,2.5,0.5,0.5,0.5
23.5,19.5,3.5,0.5,0.5,0.5
23.5,19.5,4.5,0.5,0.5,0.5
23.5,20.5,0.5,0.5,0.5,0.5
23.5,20.5,1.5,0.5,0.5,0.5
23.5,20.5,2.5,0.5,0.5,0.5
23.5,20.5,3.5,0.5,0.5,0.5
23.5,20.5,4.5,0.5,0.5,0.5
23.5,21.5,0.5,0.5,0.5,0.5
23.5,21.5,1.5,0.5,0.5,0.5
23.5,21.5,2.5,0.5,0.5,0.5
23.5,21.5,3.5,0.5,0.5,0.5
23.5,21.5,4.5,0.5,0.5,0.5
23.5,22.5,0.5,0.5,0.5,0.5
23.5,22.5,1.5,0.5,0.5,0.5
23.5,22.5,2.5,0.5,0.5,0.5
23.5,22.5,3.5,0.5,0.5,0.5
23.5,22.5,4.5,0.5,0.5,0.5
23.5,23.5,0.5,0.5,0.5,0.5
23.5,23.5,1.5,0.5,0.5,0.5
23.5,23.5,2.5,0.5,0.5,0.5
23.5,23.5,3.5,0.5,0.5,0.5
23.5,23.5,4.5,0.5,0.5,0.5
23.5,24.5,0.5,0.5,0.5,0.5
23.5,24.5,1.5,0.5,0.5,0.5
23.5,24.5,2.5,0.5,0.5,0.5
23.5,24.5,3.5,0.5,0.5,0.5
23.5,24.5,4.5,0.5,0.5,0.5
24.5,10.5,0.5,0.5,0.5,0.5
24.5,10.5,1.5,0.5,0.5,0.5
24.5,10.5,2.5,0.5,0.5,0.5
24.5,10.5,3.5,0.5,0.5,0.5
24.5,10.5,4.5,0.5,0.5,0.5
24.5,11.5,0.5,0.5,0.5,0.5
24.5,11.5,1.5,0.5,0.5,0.5
24.5,11.5,2.5,0.5,0.5,0.5
24.5,11.5,3.5,0.5,0.5,0.5
24.5,11.5,4.5,0.5,0.5,0.5
24.5,12.5,0.5,0.5,0.5,0.5
24.5,12.5,1.5,0.5,0.5,0.5
24.5,12.5,2.5,0.5,0.5,0.5
24.5,12.5,3.5,0.5,0.5,0.5
24.5,12.5,4.5,0.5,0.5,0.5
24.5,13.5,0.5,0.5,0.5,0.5
24.5,13.5,1.5,0.5,0.5,0.5
24.5,13.5,2.5,0.5,0.5,0.5
24.5,13.5,3.5,0.5,0.5,0.5
24.5,13.5,4.5,0.5,0.5,0.5
24.5,14.5,0.5,0.5,0.5,0.5
24.5,14.5,1.5,0.5,0.5,0.5
24.5,14.5,2.5,0.5,0.5,0.5
24.5,14.5,3.5,0.5,0.5,0.5
24.5,14.5,4.5,0.5,0.5,0.5
24.5,15.5,0.5,0.5,0.5,0.5
24.5,15.5,1.5,0.5,0.5,0.5
24.5,15.5,2.5,0.5,0.5,0.5
24.5,15.5,3.5,0.5,0.5,0.5
24.5,15.5,4.5,0.5,0.5,0.5
24.5,16.5,0.5,0.5,0.5,0.5
24.5,16.5,1.5,0.5,0.5,0.5
24.5,16.5,2.5,0.5,0.5,0.5
24.5,16.5,3.5,0.5,0.5,0.5
24.5,16.5,4.5,0.5,0.5,0.5
24.5,17.5,0.5,0.5,0.5,0.5
24.5,17.5,1.5,0.5,0.5,0.5
24.5,17.5,2.5,0.5,0.5,0.5
24.5,17.5,3.5,0.5,0.5,0.5
24.5,17.5,4.5,0.5,0.5,0.5
24.5,18.5,0.5,0.5,0.5,0.5
24.5,18.5,1.5,0.5,0.5,0.5
24.5,18.5,2.5,0.5,0.5,0.5
24.5,18.5,3.5,0.5,0.5,0.5
24.5,18.5,4.5,0.5,0.5,0.5
24.5,19.5,0.5,0.5,0.5,0.5
24.5,19.5,1.5,0.5,0.5,0.5
24.5,19.5,2.5,0.5,0.5,0.5
24.5,19.5,3.5,0.5,0.5,0.5
24.5,19.5,4.5,0.5,0.5,0.5
24.5,20.5,0.5,0.5,0.5,0.5
24.5,20.5,1.5,0.5,0.5,0.5
24.5,20.5,2.5,0.5,0.5,0.5
24.5,20.5,3.5,0.5,0.5,0.5
24.5,20.5,4.5,0.5,0.5,0.5
24.5,21.5,0.5,0.5,0.5,0.5
24.5,21.5,1.5,0.5,0.5,0.5
24.5,21.5,2.5,0.5,0.5,0.5
24.5,21.5,3.5,0.5,0.5,0.5
24.5,21.5,4.5,0.5,0.5,0.5
24.5,22.5,0.5,0.5,0.5,0.5
24.5,22.5,1.5,0.5,0.5,0.5
24.5,22.5,2.5,0.5,0.5,0.5
24.5,22.5,3.5,0.5,0.5,0.5
24.5,22.5,4.5,0.5,0.5,0.5
24.5,23.5,0.5,0.5,0.5,0.5
24.5,23.5,1.5,0.5,0.5,0.5
24.5,23.5,2.5,0.5,0.5,0.5
24.5,23.5,3.5,0.5,0.5,0.5
24.5,23.5,4.5,0.5,0.5,0.5
24.5,24.5,0.5,0.5,0.5,0.5
24.5,24.5,1.5,0.5,0.5,0.5
24.5,24.5,2.5,0.5,0.5,0.5
24.5,24.5,3.5,0.5,0.5,0.5
24.5,24.5,4.5,0.5,0.5,0.5
30.5,30.5,0.5,0.5,0.5,0.5
30.5,30.5,1.5,0.5,0.5,0.5
30.5,30.5,2.5,0.5,0.5,0.5
30.5,30.5,3.5,0.5,0.5,0.5
30.5,30.5,4.5,0.5,0.5,0.5
30.5,30.5,5.5,0.5,0.5,0.5
30.5,30.5,6.5,0.5,0.5,0.5
30.5,30.5,7.5,0.5,0.5,0.5
30.5,30.5,8.5,0.5,0.5,0.5
30.5,30.5,9.5,0.5,0.5,0.5
30.5,31.5,0.5,0.5,0.5,0.5
30.5,31.5,1.5,0.5,0.5,0.5
30.5,31.5,2.5,0.5,0.5,0.5
30.5,31.5,3.5,0.5,0.5,0.5
30.5,31.5,4.5,0.5,0.5,0.5
30.5,31.5,5.5,0.5,0.5,0.5
30.5,31.5,6.5,0.5,0.5,0.5
30.5,31.5,7.5,0.5,0.5,0.5
30.5,31.5,8.5,0.5,0.5,0.5
30.5,31.5,9.5,0.5,0.5,0.5
30.5,32.5,0.5,0.5,0.5,0.5
30.5,32.5,1.5,0.5,0.5,0.5
30.5,32.5,2.5,0.5,0.5,0.5
30.5,32.5,3.5,0.5,0.5,0.5
30.5,32.5,4.5,0.5,0.5,0.5
30.5,32.5,5.5,0.5,0.5,0.5
30.5,32.5,6.5,0.5,0.5,0.5
30.5,32.5,7.5,0.5,0.5,0.5
30.5,32.5,8.5,0.5,0.5,0.5
30.5,32.5,9.5,0.5,0.5,0.5
30.5,33.5,0.5,0.5,0.5,0.5
30.5,33.5,1.5,0.5,0.5,0.5
30.5,33.5,2.5,0.5,0.5,0.5
30.5,33.5,3.5,0.5,0.5,0.5
30.5,33.5,4.5,0.5,0.5,0.5
30.5,33.5,5.5,0.5,0.5,0.5
30.5,33.5,6.5,0.5,0.5,0.5
30.5,33.5,7.5,0.5,0.5,0.5
30.5,33.5,8.5,0.5,0.5,0.5
